epoch,accuracy,loss,val_accuracy,val_loss
0,0.21555055677890778,5.08612060546875,0.3059823513031006,4.267273902893066
1,0.32135719060897827,4.132651329040527,0.338991641998291,4.0402374267578125
2,0.34301865100860596,3.9754772186279297,0.3498304784297943,3.9648749828338623
3,0.3506573736667633,3.9207863807678223,0.35260438919067383,3.947389841079712
