epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.5370233058929443,0.0010000000474974513,1.556938886642456,0.5672218203544617,1.4486398696899414
1,0.57144695520401,0.0010000000474974513,1.4313334226608276,0.5760250687599182,1.4171496629714966
