epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.5498872399330139,0.0010000000474974513,1.5016580820083618,0.5797401666641235,1.3861403465270996
1,0.5917996168136597,0.0010000000474974513,1.3410001993179321,0.5913999676704407,1.3389233350753784
