epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.20108452439308167,0.0010000000474974513,4.690926551818848,0.22517180442810059,4.424741744995117
1,0.23666177690029144,0.0010000000474974513,4.3374433517456055,0.2383081167936325,4.312058925628662
