epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.568198025226593,0.0010000000474974513,1.431300163269043,0.5964900851249695,1.3164212703704834
1,0.6006686687469482,0.0010000000474974513,1.304004430770874,0.6058263778686523,1.278370976448059
